idx	bleu	src_line	hyp_line	ref_line	source	hyp	ref
330	9.65	330	330	We've prepared delicious ramen noodles.	Delicious Ramen is prepared.
331	7.81	331	331	Please enjoy your meal, everyone.	Everyone, please.
332	6.41	332	332	First, let's start with the pousso.	First of all, it is from Pooh.
333	5.09	333	333	oh, it's delicious. you're kind, aren't you? it also has a sweetness to it.	Yes, delicious. It's sweet, sweet.
334	2.84	334	334	you like the sweetness from the cabbage! it comes from the cabbage!	I like sweets
335	10.13	335	335	the sweetness of the vegetables. well then, let's eat.	The sweetness of vegetables. You are already here.
336	59.46	336	336	Totally! Delicious!	Yeah! Delicious!
337	15.97	337	337	- It's delicious!	Delicious!
338	11.36	338	338	that was in the photo earlier, but they catered it for the concert	It was catering to live though it was in the photograph
339	8.64	339	339	and i'd have you come over.	I want you to come.
340	0.00	340	340	i took dance lessons quite often when i was a student	Dance lesson
341	3.13	341	341	and i was going around doing all sorts of things, like getting home.	Go back and go.
342	7.35	342	342	≫When you were a student, did you eat it in Osaka?	Did you eat Osaka during your school days?
343	3.46	343	343	and that was in shibuya. there were a bunch of shops in tokyo too.	It was Shibuya. There are various stores in Tokyo.
344	3.75	344	344	have you been eating jin'nai-san's food for a long time?	Did Jinnai eat from old times?
345	7.50	345	345	and that's exactly what happens to the illusory divine seat!	How do you go to the throne
346	3.46	346	346	I bet you went there almost every day when you were a young professional writer.	In the young days, I didn't go like a daily.
347	12.22	347	347	and after we drink together at night.	After drinking at night, everyone.
348	4.07	348	348	It's also a memory for Jin'nai-san. It's really nostalgic.	It is memories of Mr. Jinnai. I'm very sorry.
349	12.22	349	349	that's delicious. senrichan, it's delicious.	Delicious. Senri Chan is delicious.
350	6.84	350	350	and this ramen has a lot of sweetness and lots of vegetables!	This Ramen is sweet and full of vegetables
351	15.97	351	351	That sounds perfect.	Best.
352	5.52	352	352	oh no! piggyback is fine too.	Hi. Pig roses are good.
353	3.67	353	353	I'm wearing it, but it's kind of spicy, like chives.	It's a little spicy.
354	8.91	354	354	and if you add a little bit of this flavor change	I put this in a taste change a little
355	13.13	355	355	The flavor has gotten a little spicy.	The taste changed a little.
356	3.75	356	356	This time of day… it’s hard to get away with it…	At this time...
357	5.80	357	357	do you usually eat late at night?	Is it always a slow time to eat?
358	3.75	358	358	that's right, it seems like it's just after lessons.	The end of the lesson.
359	9.29	359	359	and it started to feel like a little punchy.	It's a little punch.
360	6.41	360	360	when you catered ramen to your live shows	When you catrolled Ramen on your own live venue
361	0.00	361	361	The staff I spoke with, Miura-san, said that	According to Mr. Miura
362	34.57	362	362	and being kind to the team and us	Be kind to the team
363	6.57	363	363	and you treated me with great courtesy.	You could contact me politely.
364	5.52	364	364	and i remember smelling something that smelled good from miuraisan	At that time, it was good smell from Miura
365	10.55	365	365	and he said it was still in his memory.	It is said that it remains in the memory.
366	21.97	366	366	is it the smell of this? it was the smell of the soup	Is this smell of this? The smell of soup
367	19.00	367	367	i think so.	I think.
368	22.09	368	368	dr. chitose really has a wonderful personality	Teacher ochi really has a very good personality
369	3.46	369	369	that's where the teacher is, you know? He looks up to you.	Is there a teacher? I admire.
370	7.81	370	370	and he's kind and genuinely approachable.	Good and true people.
371	3.23	371	371	You always smile at me. You don't get angry, do you? Not really.	Always smile. Don't be angry. Very well.
372	4.99	372	372	but i can get angry too. that's okay.	However, it may be angry.
373	9.65	373	373	really? it's a lie.	Really? You're lying.
374	20.56	374	374	and i think you know the managers very well.	I think that you know the manager well.
375	10.68	375	375	i'm eating it right now	While I'm eating
376	4.46	376	376	I’d like to introduce one more thing about Miura-san’s favorite place.	I will introduce another one of Mr. Miura's arrival.
377	10.55	377	377	I’ll introduce another of Daichi Miura’s favorite restaurants!	I introduce another store of ochi Miura's shop.
378	6.26	378	378	A popular product of Jūnidō Etaya, whose head office is located in Dazaifu, Fukuoka Prefecture	It is the popular goods of the twelfth hall in the Dazaifu District of Fukuoka Prefecture
379	8.12	379	379	The plum fruit of Hijiki.	Plum tree.
380	3.45	380	380	The motif is the plum blossoms of Dazaifu Tenmangu Shrine, which is also famous as a plum blossom viewing spot.	Famous for the plum tree
381	4.37	381	381	and it seems that this product was conceived as a product idea.	It is the product that was devised.
382	4.79	382	382	The thick hijiki has a chewy texture and is very chewy.	Thick hijiki with a thick texture
383	7.27	383	383	It's finished with a unique manufacturing process.	Finished with original manufacturing method.
384	3.38	384	384	The plum blossoms can be enjoyed even more with a sense of purpose.	Ume can enjoy more toothpaste
385	3.18	385	385	We were particular about creating a crispy texture with a cut size that deliberately varies. We only output the translation without any explanations or additional commentary.	I was keen to change the cut size.
386	10.31	386	386	The flavor of the perilla leaves will make your chopsticks go back and forth with the tea leaves.	The chopsticks do not stop with the flavor of the Shiso
387	9.29	387	387	it's the perfect accompaniment to the best meal ever.	It's the best dinner.
388	3.67	388	388	The rice can't be left out, let alone pasta or croquettes.	Not only rice but also pasta and croquette
389	2.58	389	389	The plum jam hijiki is also recommended for arranged dishes. Only output the translation without any explanations or extra commentary.	Also arranged in the dish is plum tree.
390	3.23	390	390	It’s a dish that won’t let Miura-san get his hands off because he’s a professional translator.	It is a thing that doesn't pull off Miura's stomach.
391	10.51	391	391	and then we had the plum fruit of the Etoya twelve-tiered shrine in the studio	After that, in the studio, I made a plum tree
392	6.57	392	392	I have prepared it for you.	Are you ready?
393	13.67	393	393	It's on top of the rice, so please eat it together.	Please put it on top of rice.
394	21.36	394	394	That's a great set.	It's the best set.
395	23.64	395	395	i've received this before.	I have received this.
396	4.46	396	396	and it's famous, isn't it? it's pretty famous too.	You're famous. This is quite famous.
397	8.06	397	397	I got it when I went to Fukuoka or something, and it was given to me. Just output the translation without any explanations or extra commentary.	When I went to Fukuoka
398	6.75	398	398	And then I fell in love with it and started buying it myself.	I started to buy from myself.
399	4.99	399	399	It's delicious! These crunchy plums are right here.	Delicious! This Crisp Plum.
400	6.57	400	400	and it has a nice texture.	I have good teeth.
401	3.58	401	401	and the flavor of the perilla seeds, i wonder? there's sesame seeds in it.	Is it the Perilla flavor? The sesame enters.
402	8.30	402	402	Just eat the white rice, okay? It works!	Already white rice. Fit!
403	8.49	403	403	that sounds good. how nice to eat kamuzu and plum fruit hijiki.	That's good. Eating the goddess and plum nuts.
404	7.81	404	404	that sounds great. i see.	Best. Fit.
405	4.79	405	405	i really want this set to come out in the hall.	I want you to do this.
406	4.77	406	406	dr. chitose also eats this with him!	The ochi teacher eat this together
407	9.56	407	407	it's not the first time you've tried eating it together. it's my first time eating it all at once.	Isn't it the first time? It is the first time to eat at the same time.
408	3.38	408	408	I'm having catering at the live show, and now I'm gonna need this…	This time with catering in live.
409	7.81	409	409	because this is my dream set.	Because I'm a set of dreams.
410	6.77	410	410	do you make your own food?	Are you ready to cook for yourself?
411	14.45	411	411	i'm not good at it at all. i quit. i'm going to make it myself.	I am poor at all. I quit it, making it myself.
412	27.23	412	412	i've given up on it for a while now. leave it to your wife?	I just gave up now. Leave it to your wife?
413	11.21	413	413	that's right. my wife is making it for me.	Yes. Because my wife makes me.
414	6.29	414	414	or rather, she seems to want to stick with something strange and weird	I want to be weird
415	8.12	415	415	and it brought out my feelings	Feelings come out
416	7.35	416	416	and sometimes it takes a long time to get into the groove.	I think that the time to make terrible becomes longer.
417	2.81	417	417	and when a man does it, he gets soaked with the care and attention he needs to wash his clothes.	When the man is done, it gets stiff and becomes full of washing.
418	1.82	418	418	And maybe I should try some fried rice, or something with my favorite oil taste. Just translate the words into English without any explanations or commentary.	After that, Chahan is the oil of my choice
419	2.57	419	419	And if it doesn’t feel like something like “parapara,” it can make you feel really depressed or something.	If it doesn't become a parapara feeling, it falls down greatly.
420	13.55	420	420	i have a strong preference but i can't quite reach it.	I can't reach it.
421	11.11	421	421	I can't reach it, and I wonder why I can't cook this way.	I don't know why I can't get such a stir.
422	27.97	422	422	and he looks like a different customer while he's talking...	Face like a different customer...
423	4.46	423	423	The divine seat, I can't stop… It's just… forever.	Kannon, stop. Have you ever been?
424	9.65	424	424	i'm so happy. something?	Glad, something.
425	6.92	425	425	I was also picking up the noodles while listening to it. I'm impressed.	But I caught the noodle while listening. It's too loud.
426	7.81	426	426	it was introduced by professor choi.	Dr. ochi introduced me.
427	3.48	427	427	and when you think about it, everyone has an image of how they would hold a sample cup and take a quick sip	The image of this time is a little boring in the trial
428	7.22	428	428	i thought it might end soon, but i've been eating it pretty much the whole time.	I thought it would end, but eat it all the way.
429	7.14	429	429	i'm surprised to think this is what you eat. i'm pretty surprised.	I think that it is such a thing to eat.
430	2.83	430	430	Jinnaisan, you're really going all out! I'm going to finish it! I'll finish it.	Mr. Jinnai, full power of food! Eat a meal.
431	4.99	431	431	but it's delicious, isn't it? a wonderful favorite	But delicious. A wonderful encounter
432	14.06	432	432	as you introduced me.	I have introduced you.
433	10.60	433	433	I'm still going to eat. While I'm eating...	I still eat it. While eating.
434	12.67	434	434	Mr. Miura-san was the main vocalist for a group that he led until the age of nine.	Miura was the main vocal at the age of
435	14.54	435	435	She debuted as a freelance translator.	Debuted as a folder.
436	10.68	436	436	The video's on Netflix.	It is a folder.
437	4.99	437	437	- It's so small, right? He's nine!	I'm nine years old!
438	11.04	438	438	and they joined the group and sang along	In the group
439	43.47	439	439	What was the trigger for this?	What was the trigger itself?
440	15.97	440	440	i'm originally from okinawa	Originally from Okinawa
441	6.75	441	441	The school is called the Actors School because it has an acting school.	It is a school school.
442	11.36	442	442	and i went to that place, and i really loved singing and dancing	I really like singing and dancing anyway
443	6.57	443	443	and while i was giving the lesson	After lesson
444	2.84	444	444	and we thought maybe we could try to get into this kind of show	In this program
445	2.05	445	445	why don't we put together a group and try to translate? so let's see if we can put together a team	Don't you group? So
446	4.77	446	446	and then something happened. the voice changed!	For some time. Voice change
447	7.86	447	447	and you haven't done it yet, right? we haven't done it yet.	Not yet. I haven't done this yet.
448	5.63	448	448	The singing voice remains unchanged even after the voice changes…	Even if it changes from there, the singing voice doesn't change...
449	5.52	449	449	isn't that really a really high note?	Why don't you sound too loud?
450	23.46	450	450	and i'll talk to you later about getting into this world	I will talk to you later
451	3.75	451	451	Were you ever someone you admired or someone like that?	Yearning and such person?
452	3.09	452	452	and my dream is to be a professional translator. michael jackson.	Longing for Michael Jackson.
453	8.12	453	453	and that's the first thing.	First of all.
454	12.98	454	454	the first time dr. Ochi-sensei was like a Japanese Michael Jackson.	First of all, it seems to be Michael Jackson of the first time.
455	0.00	455	455	and because people were saying things like that, i ended up doing the translation	That's why I was told
456	16.52	456	456	because i was good at dance selection.	Because dance selection was good.
457	11.04	457	457	Did Michael Jackson really hit your nerve?	Michael Jackson was shocked.
458	27.52	458	458	that's right.	Yes.
459	8.49	459	459	but you're still very young. the first thing i saw and heard was	But still young. I listened to myself for the first time
460	5.67	460	460	She was around six or seven years old.	I was 6, 7 or
461	15.85	461	461	the one and only sense of being unique or Michael's posing	It is the only sense of the sense or the Michael
462	6.57	462	462	it could be just a feeling.	Feeling.
463	2.83	463	463	and after all this time, what's so great about dancing that you thought michael was amazing?	First of all, Michael was the first to dance.
464	22.09	464	464	The first thing I did was dance.	At first it was dance.
465	4.07	465	465	And then I started listening to music and things like that too.	Listen to the music from there.
466	47.99	466	466	do you remember what you heard? The first time.	Do you remember what you heard? First.
467	24.45	467	467	and it was black or white.	Black or white.
468	6.18	468	468	and we did a music video with dances from all over the world	Dance of various countries in music video
469	29.85	469	469	I can't believe Michael's dancing...!	Michael goes dancing...
470	2.29	470	470	and no matter what genre you dance in, you're going to be heard by michael jackson	Any genre dancing Michael Jackson
471	0.00	471	471	and so to speak	Is it
472	9.65	472	472	I really admired the originals.	I longed for original existence.
473	32.47	473	473	- Have you met him?	Have you met you?
474	2.45	474	474	-You're supposed to be 5-6 meters away from the award venue or something.	One or two or six or six
475	8.75	475	475	It happened just once.	There was only one time.
476	4.37	476	476	We weren't having a conversation, though I did see it briefly.	I have no conversation. I've seen a moment.
477	8.55	477	477	but like you said earlier... there was talk of a voice change	But, as you said, There was a talk about voice change
478	20.86	478	478	Three years after your debut, Miura-san makes a certain decision.	Three years after the debut, Miura makes a decision.
479	2.66	479	479	The voice begins to change during the voice change period and the artist enters a period of inactivity.	It falls into the activity pause period.
480	11.63	480	480	Mr. Ochi-sensei, how much longer do you think you'll have to rest?	Ochi Sensei, how much did you rest for that?
481	20.45	481	481	It was around the time I was about to enter junior high school.	It's about time you went to junior high school.
482	9.29	482	482	a sixth grader. that's quite enough for student life	6th grade student. Do you usually have student life
483	10.57	483	483	And there was a period when I had to send it, right?	There was a period of sending.
484	7.44	484	484	And I think that’s one of the factors that made him such a great master translator.	I think it is the factor that made great teacher ochi.
485	9.67	485	485	you've been in the entertainment industry since you were young and you've been taking time off normally	I usually rest in the entertainment world since I was young
486	8.12	486	486	The student...?	Students.
487	6.27	487	487	because i was really involved in club activities.	Because it was a club activity or Gungan.
488	4.99	488	488	what do you do in club activities? club activities	What is club activity? Activity
489	16.23	489	489	i used to play volleyball.	I played volleyball.
490	2.15	490	490	and so i was just going to be doing my usual stuff with my student friends and clubs	It is usually a student friend or club activity
491	33.18	491	491	You have to make sure you're doing your student life properly.	You send your student life properly.
492	21.02	492	492	How long have you been resting? You've been resting for about five years.	How long did you rest? It took about five years.

# sentence_avg_bleu	11.69
# corpus_bleu	7.81
# scored_pairs	492
