idx	bleu	src_line	hyp_line	ref_line	source	hyp	ref
357		0	357		04/28T10:27:29  Delicious. Senri Chan is delicious.
358		0	358		04/28T10:27:32 ≫ This Ramen is sweet and full of vegetables
359		0	359		04/28T10:27:34  Best.
360		0	360		04/28T10:27:37 ≫ Burn. Pig roses are good.
361		0	361		04/28T10:27:39 ≫ It's a little spicy.
362		0	362		04/28T10:27:47  I put this in a taste change a little
363		0	363		04/28T10:27:49  The taste changed a little.
364		0	364		04/28T10:27:54  At this time...
365		0	365		04/28T10:27:58 ≫ Always eating at a very slow time?
366		0	366		04/28T10:28:01 ≫ Well, the end of the lesson.
367		0	367		04/28T10:28:03 ≫ It feels like a punch is good.
368		0	368		04/28T10:28:12 ≫ When you catrolled Ramen at your own live venue
369		0	369		04/28T10:28:17  According to Mr. Miura
370		0	370		04/28T10:28:19  Be kind to the team
371		0	371		04/28T10:28:22  You could contact me politely.
372		0	372		04/28T10:28:24  At that time, it was good smell from Miura
373		0	373		04/28T10:28:27  It is said that it remains in the memory.
374		0	374		04/28T10:28:30 ≫ Is this smell? The smell of soup
375		0	375		04/28T10:28:32  I think.
376		0	376		04/28T10:28:36 ≫ Ochi Sensei really has a very good personality
377		0	377		04/28T10:28:39  Is there a teacher? I admire.
378		0	378		04/28T10:28:43  Good and true people.
379		0	379		04/28T10:28:47  Always smile. Don't be angry. Very well.
380		0	380		04/28T10:28:51 ≫ However, it may be angry.
381		0	381		04/28T10:28:53 ≫ Really? You're lying.
382		0	382		04/28T10:28:59 ≫ I think that you know the manager well.
383		0	383		04/28T10:29:02 ≫ While I'm eating
384		0	384		04/28T10:29:04  I will introduce another one of Mr. Miura's arrival.
385		0	385		04/28T10:29:07 ≫ I introduce another store of ochi Miura's shop.
386		0	386		04/28T10:29:15  It is the popular goods of the twelfth hall in the Dazaifu District of Fukuoka Prefecture
387		0	387		04/28T10:29:18  Plum tree.
388		0	388		04/28T10:29:27  Famous for the plum tree
389		0	389		04/28T10:29:30  It is the product that was devised.
390		0	390		04/28T10:29:34  Thick hijiki with a thick texture
391		0	391		04/28T10:29:37  Finished with original manufacturing method.
392		0	392		04/28T10:29:42  Ume can enjoy more toothpaste
393		0	393		04/28T10:29:47  I was keen to change the cut size.
394		0	394		04/28T10:29:54  The chopsticks do not stop with the flavor of the Shiso
395		0	395		04/28T10:29:57  It's the best dinner.
396		0	396		04/28T10:30:02  Not only rice but also pasta and croquette
397		0	397		04/28T10:30:07  Also arranged in the dish is plum tree.
398		0	398		04/28T10:30:12  It is a thing that doesn't pull off Miura's stomach.
399		0	399		04/28T10:30:23 ≫ After that, I went to the studio to make a plum tree
400		0	400		04/28T10:30:27  Are you ready?
401		0	401		04/28T10:30:29  Please put it on top of rice.
402		0	402		04/28T10:30:32  It's the best set.
403		0	403		04/28T10:30:34 ≫ I have received this.
404		0	404		04/28T10:30:37  You're famous. This is quite famous.
405		0	405		04/28T10:30:42  When I went to Fukuoka
406		0	406		04/28T10:30:44  I started to buy from myself.
407		0	407		04/28T10:30:50 ≫ Delicious! This Crisp Plum.
408		0	408		04/28T10:30:57  I have good teeth.
409		0	409		04/28T10:30:59  Is it the Perilla flavor? The sesame enters.
410		0	410		04/28T10:31:02  Already white rice. Fit!
411		0	411		04/28T10:31:14 ≫ Something good. Eating the goddess and plum nuts.
412		0	412		04/28T10:31:17  Best. Fit.
413		0	413		04/28T10:31:21 ≫ I want you to send this set.
414		0	414		04/28T10:31:24 ≫ Ochi teachers eat patterns together
415		0	415		04/28T10:31:27  Isn't it the first time? It is the first time to eat at the same time.
416		0	416		04/28T10:31:29 ≫ By catering in live this time...
417		0	417		04/28T10:31:32 ≫ Because I'm a set of dreams.
418		0	418		04/28T10:31:38 ≫ Are you ready for dinner?
419		0	419		04/28T10:31:39 ≫ I am poor at all. I quit it, making it myself.
420		0	420		04/28T10:31:42  I just gave up now. Leave it to your wife?
421		0	421		04/28T10:31:44 ≫ Yes. Because my wife makes me.
422		0	422		04/28T10:31:56  I want to be weird
423		0	423		04/28T10:31:59  Feelings come out
424		0	424		04/28T10:32:01  I think that the time to make terrible becomes longer.
425		0	425		04/28T10:32:07 ≫ When the man is done, it becomes fluffy and becomes full of washing.
426		0	426		04/28T10:32:09 ≫ Also, chahhan is the oil of my choice
427		0	427		04/28T10:32:13  If it doesn't become a parapara feeling, it falls down greatly.
428		0	428		04/28T10:32:17 ≫ I can't reach it.
429		0	429		04/28T10:32:19 ≫ I don't know why I can't get it.
430		0	430		04/28T10:32:27 ≫ A face like a different customer.
431		0	431		04/28T10:32:29  Kannon, stop. Have you ever been?
432		0	432		04/28T10:32:32  Glad, something.
433		0	433		04/28T10:32:34 ≫ I also caught the noodle while listening. It's too loud.
434		0	434		04/28T10:32:38 ≫ My teacher ochi introduced me.
435		0	435		04/28T10:32:41 ≫ The image of such time is a little pinch at the trial
436		0	436		04/28T10:32:44  I thought it would end, but eat it all the way.
437		0	437		04/28T10:32:49  I think that it is such a thing to eat.
438		0	438		04/28T10:32:52 ≫ Mr. Jinnai, full power of food! Eat a meal.
439		0	439		04/28T10:32:57 ≫ But it's delicious. A wonderful encounter
440		0	440		04/28T10:32:59  I have introduced you.
441		0	441		04/28T10:33:02 ≫ I still eat it. While eating.
442		0	442		04/28T10:33:07  Miura was the main vocal at the age of
443		0	443		04/28T10:33:09  Debuted as a folder.
444		0	444		04/28T10:33:12 ≫ It is a folder.
445		0	445		04/28T10:33:14  I'm nine years old!
446		0	446		04/28T10:33:17  In the group
447		0	447		04/28T10:33:20  What was the trigger itself?
448		0	448		04/28T10:33:23 ≫ Originally from Okinawa
449		0	449		04/28T10:33:26  It is a school school.
450		0	450		04/28T10:33:29  I really like singing and dancing anyway
451		0	451		04/28T10:33:31  After lesson
452		0	452		04/28T10:33:39  In this program
453		0	453		04/28T10:33:41  Don't you group? So
454		0	454		04/28T10:33:44  For some time. Voice change
455		0	455		04/28T10:33:48  Not yet. I haven't done this yet.
456		0	456		04/28T10:33:49 ≫ Even if it changes from there, the singing voice doesn't change...
457		0	457		04/28T10:33:52 ≫ Don't you sound too loud?
458		0	458		04/28T10:33:54  I will talk to you later
459		0	459		04/28T10:33:57  Yearning and such person?
460		0	460		04/28T10:34:00 ≫ Longing is Michael Jackson.
461		0	461		04/28T10:34:02  First of all.
462		0	462		04/28T10:34:06 ≫ Ochi is the first to be Michael Jackson.
463		0	463		04/28T10:34:09  That's why I was told
464		0	464		04/28T10:34:11  Because dance selection was good.
465		0	465		04/28T10:34:14  Michael Jackson was shocked.
466		0	466		04/28T10:34:17 ≫ Yes.
467		0	467		04/28T10:34:19 ≫ But it's still young. I listened to myself for the first time
468		0	468		04/28T10:34:22  I was 6, 7 or
469		0	469		04/28T10:34:24  It is the only sense of the sense or the Michael
470		0	470		04/28T10:34:27  Feeling.
471		0	471		04/28T10:34:30 ≫ First of all, Michael is the first to dance.
472		0	472		04/28T10:34:32 ≫ At first it was dance.
473		0	473		04/28T10:34:38  Listen to the music from there.
474		0	474		04/28T10:34:41 ≫ Do you remember what you heard? First.
475		0	475		04/28T10:34:43 ≫「 Black or white.
476		0	476		04/28T10:34:46  Dance of various countries in music video
477		0	477		04/28T10:34:49  Michael goes dancing...
478		0	478		04/28T10:34:51  Any genre dancing Michael Jackson
479		0	479		04/28T10:34:54  Is it
480		0	480		04/28T10:34:57  I longed for original existence.
481		0	481		04/28T10:34:59 ≫ Have you met you?
482		0	482		04/28T10:35:02 ≫ Once in a word or something, 5 or 6 meters ahead
483		0	483		04/28T10:35:04  There was only one time.
484		0	484		04/28T10:35:07  I have no conversation. I've seen a moment.
485		0	485		04/28T10:35:10 ≫ But just as I said. There was a talk about voice change
486		0	486		04/28T10:35:13  Three years after the debut, Miura makes a decision.
487		0	487		04/28T10:35:17  It falls into the activity pause period.
488		0	488		04/28T10:35:24 ≫ Ochi Sensei, how much did you rest for that?
489		0	489		04/28T10:35:27 ≫ It's about time you went to a junior high school.
490		0	490		04/28T10:35:30  6th grade student. Do you usually have student life
491		0	491		04/28T10:35:32  There was a period of sending.
492		0	492		04/28T10:35:37  I think it is the factor that made great teacher ochi.
493		0	493		04/28T10:35:39 ≫ Since I was young, I usually retire in the entertainment world
494		0	494		04/28T10:35:42  Students.
495		0	495		04/28T10:35:47 ≫ Because it was usual activity and Gung.
496		0	496		04/28T10:35:49 ≫ What is club activity? Activity
497		0	497		04/28T10:35:52  I played volleyball.
498		0	498		04/28T10:35:54 ≫ Therefore, the student's friend or club activity usually
499		0	499		04/28T10:35:57  You send your student life properly.
500		0	500		04/28T10:36:00  How long did you rest? It took about five years.

# sentence_avg_bleu	1.39
# corpus_bleu	0.23
# scored_pairs	145
